Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.36,10.81,111.0,48.42,504.0,516.1,77.6
45001500,-0.36,10.84,110.6,48.36,502.8,514.9,77.6
45003000,-0.36,10.75,112.4,48.30,506.5,518.8,77.5
45004500,-0.36,10.79,111.5,48.40,505.1,517.2,77.5
45006000,-0.36,10.78,110.6,48.87,505.7,517.7,77.7
45007500,-0.36,10.78,110.7,48.90,506.0,517.9,77.7
45009000,-0.37,10.80,113.3,47.48,503.7,516.3,77.3
45010500,-0.36,10.75,112.3,48.42,506.8,519.1,77.5
45012000,-0.36,10.77,111.0,48.80,506.1,518.2,77.6
45013500,-0.36,10.80,111.3,48.45,504.8,516.9,77.6
45015000,-0.36,10.75,112.6,48.30,506.8,519.1,77.5
45016500,-0.36,10.74,113.6,47.93,506.9,519.4,77.4
45018000,-0.36,10.74,112.8,48.27,507.1,519.5,77.5
45019500,-0.36,10.74,111.9,48.67,507.3,519.5,77.6
45021000,-0.35,10.73,111.2,49.15,508.5,520.5,77.7
45022500,-0.36,10.73,111.8,48.79,507.9,520.1,77.6
45024000,-0.35,10.73,111.3,49.07,508.3,520.3,77.6
45025500,-0.35,10.73,110.5,49.44,508.5,520.3,77.7
45027000,-0.35,10.73,111.2,49.16,508.5,520.5,77.7
45028500,-0.35,10.71,111.4,49.22,509.3,521.3,77.7
45030000,-0.35,10.72,111.7,48.95,508.4,520.5,77.6
45031500,-0.36,10.72,112.5,48.59,508.2,520.5,77.5
45033000,-0.36,10.72,113.1,48.36,508.1,520.6,77.5
45034500,-0.35,10.72,111.2,49.28,509.1,521.1,77.7
45036000,-0.36,10.69,113.5,48.35,509.1,521.6,77.4
45037500,-0.36,10.70,113.7,48.19,508.6,521.1,77.4
45039000,-0.36,10.65,114.0,48.55,511.3,523.9,77.4
45040500,-0.35,10.65,113.2,48.96,511.8,524.2,77.5
45042000,-0.36,10.69,113.3,48.50,509.5,521.9,77.5
45043500,-0.36,10.66,113.3,48.79,511.1,523.5,77.5
45045000,-0.35,10.67,111.2,49.77,511.7,523.6,77.7
45046500,-0.35,10.68,112.3,49.05,510.2,522.4,77.6
45048000,-0.36,10.62,114.8,48.41,512.2,524.9,77.4
45049500,-0.36,10.66,114.5,48.22,510.5,523.2,77.4
45051000,-0.35,10.66,112.9,48.95,511.2,523.5,77.5
45052500,-0.35,10.64,112.7,49.24,512.3,524.6,77.6
45054000,-0.36,10.62,113.8,48.88,512.7,525.1,77.5
45055500,-0.36,10.64,113.5,48.91,512.2,524.7,77.5
45057000,-0.35,10.62,112.5,49.51,513.3,525.5,77.6
45058500,-0.36,10.64,114.1,48.58,511.6,524.1,77.4
45060000,-0.35,10.65,112.1,49.45,512.2,524.3,77.7
45061500,-0.36,10.58,114.9,48.83,514.7,527.4,77.4
45063000,-0.35,10.62,113.6,49.07,513.2,525.6,77.5
45064500,-0.36,10.61,114.9,48.56,513.2,525.9,77.4
45066000,-0.35,10.59,113.7,49.31,514.8,527.2,77.5
45067500,-0.35,10.63,111.9,49.70,513.1,525.1,77.7
45069000,-0.35,10.62,113.4,49.14,513.2,525.5,77.5
45070500,-0.35,10.61,113.5,49.21,513.8,526.2,77.5
45072000,-0.35,10.61,112.6,49.60,513.9,526.1,77.6
45073500,-0.35,10.60,112.3,49.88,514.9,527.1,77.7
45075000,-0.36,10.56,115.3,48.80,515.4,528.1,77.4
45076500,-0.36,10.59,114.4,48.90,514.1,526.7,77.5
45078000,-0.35,10.59,113.4,49.47,515.0,527.3,77.6
45079500,-0.35,10.52,113.7,49.92,518.2,530.5,77.6
45081000,-0.35,10.52,114.7,49.47,517.7,530.3,77.5
45082500,-0.35,10.51,113.9,49.93,518.6,531.0,77.6
45084000,-0.35,10.54,114.6,49.32,516.8,529.3,77.5
45085500,-0.35,10.52,114.3,49.72,518.4,530.8,77.6
45087000,-0.35,10.56,112.9,49.92,516.4,528.6,77.7
45088500,-0.35,10.57,112.8,49.93,516.1,528.3,77.7
45090000,-0.35,10.52,114.1,49.73,518.0,530.4,77.6
45091500,-0.35,10.54,114.3,49.45,516.8,529.3,77.5
45093000,-0.35,10.54,113.5,49.82,517.2,529.5,77.6
45094500,-0.35,10.53,114.5,49.41,517.2,529.7,77.5
45096000,-0.35,10.52,114.6,49.50,517.8,530.3,77.5
45097500,-0.35,10.50,114.4,49.86,519.3,531.8,77.6
45099000,-0.35,10.46,114.3,50.27,521.4,533.8,77.6
45100500,-0.34,10.50,112.8,50.61,519.9,532.0,77.8
45102000,-0.35,10.53,113.5,49.96,517.9,530.2,77.6
45103500,-0.35,10.49,115.5,49.34,519.0,531.7,77.4
45105000,-0.34,10.48,113.6,50.38,520.4,532.6,77.7
45106500,-0.35,10.47,114.4,50.11,520.7,533.1,77.6
45108000,-0.34,10.46,113.8,50.54,521.8,534.1,77.7
45109500,-0.35,10.48,115.4,49.58,520.0,532.7,77.5
45111000,-0.35,10.49,115.1,49.60,519.4,532.0,77.5
45112500,-0.34,10.47,113.7,50.44,521.1,533.3,77.7
45114000,-0.35,10.45,116.5,49.29,520.8,533.7,77.4
45115500,-0.35,10.46,115.2,49.87,521.2,533.8,77.5
45117000,-0.35,10.44,114.9,50.17,522.1,534.6,77.6
45118500,-0.34,10.40,114.4,50.83,524.6,536.9,77.7
45120000,-0.35,10.43,116.2,49.72,522.4,535.2,77.5
45121500,-0.35,10.44,115.9,49.76,521.9,534.6,77.5
45123000,-0.34,10.46,113.5,50.64,521.7,533.9,77.7
45124500,-0.35,10.38,116.2,50.13,524.8,537.5,77.5
45126000,-0.35,10.45,114.9,50.08,521.7,534.2,77.6
45127500,-0.34,10.40,114.7,50.67,524.5,536.9,77.7
45129000,-0.35,10.39,116.6,49.87,524.1,536.9,77.5
45130500,-0.35,10.36,116.7,50.10,525.6,538.4,77.5
45132000,-0.34,10.39,115.0,50.60,524.8,537.2,77.6
45133500,-0.34,10.35,115.6,50.75,526.9,539.5,77.6
45135000,-0.35,10.42,116.3,49.74,522.8,535.6,77.5
45136500,-0.35,10.36,118.0,49.51,525.2,538.3,77.3
45138000,-0.34,10.36,116.0,50.53,526.5,539.1,77.6
45139500,-0.34,10.38,115.2,50.67,525.6,538.1,77.6
45141000,-0.34,10.36,116.1,50.41,526.1,538.8,77.6
45142500,-0.35,10.42,115.7,50.00,523.0,535.6,77.5
45144000,-0.34,10.35,115.6,50.74,526.7,539.3,77.6
45145500,-0.35,10.36,116.3,50.27,525.8,538.5,77.5
45147000,-0.34,10.34,116.6,50.39,527.1,539.8,77.5
45148500,-0.34,10.35,116.4,50.37,526.6,539.3,77.5
45150000,-0.35,10.34,117.5,49.93,526.6,539.5,77.4
45151500,-0.34,10.30,117.2,50.48,528.8,541.6,77.5
45153000,-0.34,10.37,115.9,50.48,526.0,538.6,77.6
45154500,-0.34,10.35,115.7,50.71,526.9,539.4,77.6
45156000,-0.34,10.29,116.7,50.82,529.6,542.3,77.6
45157500,-0.34,10.31,116.0,50.94,528.7,541.3,77.6
45159000,-0.35,10.33,119.1,49.34,526.5,539.8,77.3
45160500,-0.34,10.34,115.9,50.67,527.1,539.7,77.6
45162000,-0.34,10.29,115.9,51.27,530.4,542.9,77.7
45163500,-0.34,10.29,116.9,50.78,529.8,542.5,77.6
45165000,-0.34,10.30,117.4,50.37,528.7,541.5,77.5
45166500,-0.34,10.29,117.2,50.60,529.6,542.4,77.5
45168000,-0.34,10.26,116.9,51.00,531.2,543.9,77.6
45169500,-0.35,10.30,117.9,50.14,528.6,541.6,77.4
45171000,-0.35,10.32,117.1,50.31,527.7,540.6,77.5
45172500,-0.34,10.24,118.1,50.65,531.8,544.7,77.5
45174000,-0.34,10.28,117.9,50.42,530.1,543.1,77.5
45175500,-0.34,10.23,118.3,50.72,532.5,545.5,77.5
45177000,-0.34,10.28,116.8,50.93,530.5,543.2,77.6
45178500,-0.34,10.25,118.4,50.46,531.3,544.3,77.4
45180000,-0.34,10.25,116.8,51.24,532.1,544.8,77.6
45181500,-0.34,10.26,117.6,50.74,531.1,544.0,77.5
45183000,-0.34,10.23,117.2,51.23,533.1,545.8,77.6
45184500,-0.34,10.26,117.7,50.65,530.8,543.7,77.5
45186000,-0.34,10.26,116.1,51.45,531.8,544.3,77.7
45187500,-0.34,10.25,116.9,51.16,531.9,544.6,77.6
45189000,-0.34,10.21,117.4,51.37,534.1,546.9,77.6
45190500,-0.34,10.24,117.5,50.96,532.1,544.9,77.6
45192000,-0.33,10.20,116.5,51.87,535.0,547.5,77.7
45193500,-0.34,10.23,116.2,51.78,533.7,546.2,77.7
