Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.23,11.21,68.2,75.48,500.3,504.9,82.2
45001500,-0.22,11.21,66.4,77.64,500.8,505.2,82.5
45003000,-0.23,11.21,66.8,77.16,500.7,505.1,82.4
45004500,-0.23,11.21,66.7,77.19,500.7,505.1,82.4
45006000,-0.23,11.21,67.1,76.70,500.6,505.0,82.4
45007500,-0.23,11.21,67.3,76.56,500.5,505.0,82.3
45009000,-0.23,11.21,67.7,76.05,500.4,505.0,82.3
45010500,-0.23,11.21,68.5,75.18,500.2,504.9,82.2
45012000,-0.23,11.21,69.2,74.32,500.0,504.8,82.1
45013500,-0.23,11.21,67.9,75.82,500.4,504.9,82.3
45015000,-0.23,11.21,68.8,74.81,500.1,504.8,82.2
45016500,-0.23,11.21,67.2,76.59,500.5,505.0,82.3
45018000,-0.22,11.21,65.7,78.48,501.0,505.2,82.5
45019500,-0.22,11.21,66.7,77.23,500.7,505.1,82.4
45021000,-0.23,11.01,70.1,76.10,509.2,514.0,82.2
45022500,-0.23,11.21,66.8,77.18,500.7,505.1,82.4
45024000,-0.23,11.21,67.5,76.25,500.5,505.0,82.3
45025500,-0.23,11.01,69.5,76.81,509.4,514.1,82.2
45027000,-0.22,11.21,65.9,78.23,500.9,505.2,82.5
45028500,-0.22,11.01,68.9,77.50,509.6,514.2,82.3
45030000,-0.22,11.21,66.0,78.13,500.9,505.2,82.5
45031500,-0.22,11.01,68.1,78.35,509.8,514.3,82.4
45033000,-0.22,11.21,65.5,78.74,501.0,505.3,82.6
45034500,-0.22,11.01,68.7,77.75,509.6,514.2,82.3
45036000,-0.23,11.21,67.1,76.82,500.6,505.1,82.4
45037500,-0.22,11.01,67.6,79.00,509.9,514.4,82.4
45039000,-0.22,11.01,69.0,77.35,509.5,514.2,82.3
45040500,-0.21,11.01,66.1,80.88,510.3,514.6,82.6
45042000,-0.22,11.01,68.5,77.88,509.7,514.3,82.3
45043500,-0.22,11.01,67.8,78.72,509.9,514.3,82.4
