Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.38,10.99,114.2,45.35,493.5,506.6,77.0
45001500,-0.38,10.97,113.6,45.78,494.6,507.5,77.1
45003000,-0.38,10.96,114.5,45.54,495.1,508.2,77.0
45004500,-0.38,10.97,114.8,45.33,494.5,507.7,76.9
45006000,-0.39,10.96,116.2,44.74,494.1,507.6,76.8
45007500,-0.38,10.97,114.9,45.23,494.1,507.3,76.9
45009000,-0.39,10.97,115.6,44.97,494.1,507.4,76.8
45010500,-0.38,10.95,114.5,45.60,495.5,508.5,77.0
45012000,-0.39,10.95,115.9,44.97,494.7,508.1,76.8
45013500,-0.38,10.96,115.0,45.26,494.7,507.9,76.9
45015000,-0.38,10.92,114.6,45.79,496.9,510.0,77.0
45016500,-0.38,10.95,113.2,46.14,495.9,508.6,77.1
45018000,-0.39,10.95,116.3,44.75,494.3,507.8,76.8
45019500,-0.39,10.94,116.4,44.87,495.3,508.8,76.8
45021000,-0.38,10.93,114.8,45.66,496.6,509.7,77.0
45022500,-0.38,10.92,114.6,45.81,497.0,510.1,77.0
45024000,-0.38,10.94,115.2,45.39,495.7,508.9,76.9
45025500,-0.38,10.92,114.5,45.82,496.8,509.8,77.0
45027000,-0.38,10.87,116.1,45.55,498.6,512.0,76.9
45028500,-0.38,10.91,113.8,46.20,497.7,510.5,77.1
45030000,-0.38,10.93,115.0,45.55,496.3,509.4,77.0
45031500,-0.38,10.86,116.0,45.73,499.5,512.8,76.9
45033000,-0.38,10.90,115.5,45.62,497.7,510.9,76.9
45034500,-0.38,10.89,115.4,45.73,498.1,511.3,77.0
45036000,-0.38,10.88,115.1,45.93,498.7,511.8,77.0
45037500,-0.38,10.90,116.2,45.30,497.3,510.7,76.8
45039000,-0.38,10.83,116.9,45.53,500.2,513.6,76.8
45040500,-0.38,10.89,116.4,45.29,497.8,511.2,76.8
45042000,-0.38,10.85,115.4,46.12,500.3,513.5,77.0
45043500,-0.38,10.86,114.8,46.22,499.7,512.8,77.1
45045000,-0.38,10.85,115.6,46.00,500.2,513.4,77.0
45046500,-0.38,10.83,116.7,45.64,500.4,513.8,76.9
45048000,-0.37,10.86,114.1,46.53,500.1,513.0,77.1
45049500,-0.38,10.82,115.8,46.10,501.2,514.4,77.0
45051000,-0.38,10.85,116.4,45.61,499.5,512.9,76.9
45052500,-0.38,10.81,118.1,45.23,500.7,514.4,76.7
45054000,-0.37,10.86,114.3,46.49,500.3,513.2,77.1
45055500,-0.38,10.81,116.6,45.85,501.4,514.8,76.9
45057000,-0.37,10.83,115.1,46.36,501.2,514.2,77.1
45058500,-0.37,10.78,115.0,46.86,503.7,516.7,77.1
45060000,-0.37,10.83,114.5,46.63,501.4,514.3,77.1
45061500,-0.38,10.79,117.9,45.52,502.0,515.6,76.8
45063000,-0.38,10.79,116.5,46.12,502.7,516.0,77.0
45064500,-0.37,10.79,115.5,46.55,503.1,516.2,77.1
45066000,-0.38,10.81,116.3,46.03,501.7,515.0,77.0
45067500,-0.37,10.77,116.2,46.44,503.9,517.1,77.0
45069000,-0.38,10.81,116.3,45.99,501.6,514.9,76.9
45070500,-0.37,10.75,116.4,46.48,504.6,517.9,77.0
45072000,-0.38,10.77,117.6,45.80,503.1,516.7,76.8
45073500,-0.38,10.81,116.3,46.04,501.9,515.2,76.9
45075000,-0.37,10.76,115.1,47.04,505.1,518.1,77.2
45076500,-0.38,10.78,116.9,46.09,503.3,516.7,76.9
45078000,-0.38,10.78,117.0,46.01,503.0,516.4,76.9
45079500,-0.37,10.74,116.5,46.59,505.4,518.7,77.0
45081000,-0.38,10.73,118.2,45.91,504.9,518.5,76.8
45082500,-0.38,10.74,117.6,46.14,505.0,518.5,76.9
45084000,-0.37,10.72,116.5,46.75,506.3,519.6,77.0
45085500,-0.37,10.71,117.7,46.33,506.3,519.8,76.9
45087000,-0.37,10.70,117.5,46.47,506.9,520.3,76.9
45088500,-0.37,10.72,116.9,46.52,505.9,519.2,77.0
45090000,-0.38,10.70,118.1,46.30,506.9,520.5,76.9
45091500,-0.38,10.71,117.9,46.21,506.1,519.6,76.9
45093000,-0.37,10.68,116.9,46.90,508.0,521.3,77.0
45094500,-0.37,10.68,117.9,46.48,507.6,521.1,76.9
45096000,-0.38,10.74,118.1,45.83,504.4,518.0,76.8
45097500,-0.37,10.72,115.3,47.24,506.7,519.7,77.2
45099000,-0.38,10.69,118.2,46.26,507.0,520.6,76.9
45100500,-0.37,10.69,117.8,46.48,507.5,521.0,76.9
45102000,-0.37,10.68,116.8,46.98,508.3,521.5,77.1
45103500,-0.37,10.68,117.5,46.68,508.0,521.4,77.0
45105000,-0.37,10.67,117.3,46.85,508.6,521.9,77.0
45106500,-0.38,10.67,119.2,46.05,507.9,521.7,76.8
45108000,-0.37,10.63,119.2,46.37,509.8,523.5,76.8
45109500,-0.37,10.66,116.5,47.27,509.3,522.5,77.1
45111000,-0.37,10.66,117.5,46.85,509.0,522.4,77.0
45112500,-0.37,10.67,118.3,46.46,508.4,521.9,76.9
45114000,-0.37,10.64,118.1,46.72,509.6,523.1,76.9
45115500,-0.37,10.63,117.6,47.12,510.8,524.1,77.0
45117000,-0.37,10.61,117.7,47.24,511.5,524.9,77.0
45118500,-0.38,10.59,120.3,46.26,511.4,525.3,76.8
45120000,-0.37,10.60,118.4,47.04,511.9,525.4,77.0
45121500,-0.37,10.60,118.7,46.88,511.7,525.3,76.9
45123000,-0.37,10.65,118.0,46.72,509.3,522.8,77.0
45124500,-0.37,10.60,118.7,46.85,511.4,525.0,76.9
45126000,-0.37,10.62,118.9,46.64,510.6,524.3,76.9
45127500,-0.37,10.57,119.9,46.62,512.6,526.4,76.8
45129000,-0.37,10.57,119.5,46.87,513.2,526.9,76.9
45130500,-0.37,10.61,118.8,46.73,511.0,524.7,76.9
45132000,-0.37,10.56,119.4,46.92,513.3,527.0,76.9
45133500,-0.37,10.58,117.9,47.41,513.0,526.4,77.1
45135000,-0.37,10.59,118.7,46.99,512.2,525.7,77.0
45136500,-0.37,10.56,119.5,46.88,513.3,527.1,76.9
45138000,-0.37,10.54,120.1,46.83,514.1,528.0,76.9
45139500,-0.37,10.59,117.9,47.37,512.8,526.2,77.1
45141000,-0.37,10.52,121.5,46.37,514.4,528.6,76.7
45142500,-0.37,10.56,120.0,46.64,513.0,526.8,76.8
45144000,-0.37,10.57,118.7,47.14,513.2,526.7,77.0
45145500,-0.37,10.53,120.8,46.63,514.4,528.4,76.8
45147000,-0.37,10.59,118.0,47.30,512.6,526.0,77.0
45148500,-0.37,10.55,119.2,47.11,514.0,527.7,76.9
45150000,-0.37,10.54,121.2,46.39,513.9,528.0,76.7
45151500,-0.37,10.53,120.0,46.97,514.8,528.6,76.9
45153000,-0.37,10.51,120.0,47.17,516.0,529.7,76.9
45154500,-0.37,10.51,121.1,46.73,515.6,529.6,76.8
45156000,-0.37,10.55,118.5,47.45,514.5,528.0,77.0
45157500,-0.37,10.50,119.8,47.34,516.6,530.3,76.9
45159000,-0.37,10.55,120.4,46.66,513.8,527.7,76.8
45160500,-0.36,10.49,118.6,47.96,517.7,531.1,77.1
45162000,-0.37,10.54,119.8,46.92,514.2,527.9,76.9
45163500,-0.37,10.49,119.7,47.45,517.1,530.7,77.0
45165000,-0.37,10.48,121.3,46.95,517.3,531.3,76.8
45166500,-0.37,10.48,120.8,47.08,517.1,531.1,76.8
45168000,-0.37,10.45,121.6,47.05,518.5,532.5,76.8
45169500,-0.37,10.49,119.6,47.52,517.3,531.0,77.0
45171000,-0.36,10.43,120.6,47.64,520.0,533.8,76.9
45172500,-0.37,10.49,119.7,47.52,517.3,531.0,77.0
45174000,-0.37,10.47,121.4,46.92,517.5,531.5,76.8
45175500,-0.37,10.45,120.6,47.44,518.8,532.7,76.9
45177000,-0.36,10.43,120.5,47.73,520.2,534.0,77.0
45178500,-0.37,10.46,120.6,47.38,518.4,532.2,76.9
45180000,-0.36,10.44,120.1,47.82,520.0,533.7,77.0
45181500,-0.37,10.44,121.2,47.33,519.4,533.4,76.9
