Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.36,10.88,110.5,48.05,500.9,513.0,77.6
45001500,-0.36,10.89,111.1,47.66,500.1,512.3,77.5
45003000,-0.36,10.86,110.2,48.42,502.2,514.2,77.6
45004500,-0.36,10.87,110.0,48.43,501.8,513.7,77.6
45006000,-0.36,10.82,111.4,48.22,503.8,516.0,77.5
45007500,-0.36,10.86,110.3,48.29,501.9,513.9,77.6
45009000,-0.36,10.82,110.1,48.80,504.1,516.0,77.7
45010500,-0.36,10.85,109.5,48.79,502.8,514.6,77.7
45012000,-0.37,10.85,112.2,47.49,501.5,514.0,77.4
45013500,-0.36,10.84,110.1,48.60,503.1,515.0,77.7
45015000,-0.36,10.85,109.4,48.86,503.0,514.7,77.7
45016500,-0.36,10.87,111.1,47.84,501.0,513.2,77.5
45018000,-0.37,10.80,114.0,47.12,503.1,515.9,77.2
45019500,-0.36,10.84,111.2,48.04,502.5,514.6,77.5
45021000,-0.35,10.76,109.7,49.54,507.2,518.9,77.8
45022500,-0.36,10.81,111.7,48.13,503.9,516.1,77.5
45024000,-0.35,10.81,109.8,49.05,504.9,516.7,77.7
45025500,-0.36,10.80,111.3,48.47,504.9,517.0,77.6
45027000,-0.36,10.81,111.0,48.47,504.3,516.4,77.6
45028500,-0.36,10.78,111.4,48.60,505.8,517.9,77.6
45030000,-0.36,10.77,111.8,48.48,506.2,518.4,77.5
45031500,-0.35,10.78,110.2,49.10,505.9,517.8,77.7
45033000,-0.36,10.76,112.9,48.05,506.1,518.5,77.4
45034500,-0.36,10.74,112.5,48.42,507.2,519.5,77.5
45036000,-0.36,10.75,112.0,48.55,507.0,519.2,77.5
45037500,-0.36,10.78,111.6,48.44,505.4,517.5,77.6
45039000,-0.36,10.73,111.8,48.83,508.0,520.2,77.6
45040500,-0.36,10.74,112.1,48.66,507.6,519.9,77.6
45042000,-0.35,10.76,110.7,49.12,507.2,519.1,77.7
45043500,-0.36,10.75,112.4,48.35,506.7,519.0,77.5
45045000,-0.36,10.71,113.5,48.18,508.2,520.7,77.4
45046500,-0.36,10.75,111.4,48.85,507.2,519.3,77.6
45048000,-0.35,10.74,111.0,49.16,508.1,520.0,77.7
45049500,-0.35,10.72,110.8,49.39,508.8,520.8,77.7
45051000,-0.35,10.72,111.8,48.96,508.7,520.8,77.6
45052500,-0.35,10.73,110.7,49.38,508.6,520.5,77.7
45054000,-0.35,10.69,111.4,49.43,510.4,522.4,77.7
45055500,-0.36,10.70,113.9,48.14,508.6,521.2,77.4
45057000,-0.36,10.71,112.2,48.78,508.7,520.9,77.6
45058500,-0.36,10.72,111.8,48.93,508.5,520.7,77.6
45060000,-0.35,10.69,112.0,49.12,510.1,522.3,77.6
45061500,-0.35,10.65,112.3,49.30,511.8,524.0,77.6
45063000,-0.35,10.66,112.6,49.14,511.5,523.8,77.6
45064500,-0.35,10.70,111.3,49.35,509.8,521.8,77.7
45066000,-0.36,10.66,112.9,48.93,511.0,523.3,77.5
45067500,-0.36,10.65,113.3,48.86,511.4,523.8,77.5
45069000,-0.35,10.65,112.3,49.38,512.2,524.4,77.6
45070500,-0.35,10.69,111.6,49.33,510.2,522.3,77.7
45072000,-0.35,10.61,112.9,49.40,513.6,525.9,77.6
45073500,-0.36,10.61,114.2,48.85,513.3,525.8,77.5
45075000,-0.35,10.67,112.7,49.03,511.0,523.3,77.6
45076500,-0.35,10.65,112.3,49.35,511.9,524.1,77.6
