Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.41,11.05,119.3,42.73,488.1,502.5,76.3
45001500,-0.40,11.04,118.2,43.26,489.3,503.3,76.4
45003000,-0.40,11.04,118.3,43.17,488.9,503.0,76.4
45004500,-0.41,11.05,119.4,42.72,488.2,502.6,76.3
45006000,-0.40,11.03,118.9,43.07,489.4,503.6,76.3
45007500,-0.40,11.01,119.2,43.08,490.1,504.3,76.3
45009000,-0.40,11.04,118.1,43.31,489.2,503.3,76.4
45010500,-0.40,11.08,116.9,43.46,487.9,501.7,76.5
45012000,-0.40,11.01,119.1,43.07,489.9,504.2,76.3
45013500,-0.40,11.02,119.1,43.01,489.5,503.8,76.3
45015000,-0.40,10.99,119.8,43.03,491.0,505.4,76.3
45016500,-0.40,11.06,118.3,43.02,488.0,502.1,76.4
45018000,-0.40,11.00,118.5,43.48,491.0,505.1,76.4
45019500,-0.40,11.03,118.0,43.39,489.6,503.6,76.5
45021000,-0.41,11.01,120.6,42.49,489.3,503.9,76.1
45022500,-0.40,10.97,119.5,43.31,492.1,506.4,76.3
45024000,-0.40,11.02,118.3,43.37,490.1,504.2,76.4
45025500,-0.40,10.96,118.9,43.63,492.7,506.9,76.4
45027000,-0.40,10.99,119.2,43.24,491.0,505.2,76.4
45028500,-0.40,10.94,119.9,43.42,493.5,507.9,76.3
45030000,-0.40,10.98,118.6,43.55,491.7,505.8,76.4
45031500,-0.40,10.94,119.1,43.73,493.8,507.9,76.4
45033000,-0.40,10.97,118.1,43.89,492.8,506.8,76.5
45034500,-0.40,10.94,120.4,43.14,492.8,507.3,76.3
45036000,-0.40,10.97,118.3,43.73,492.3,506.3,76.5
45037500,-0.40,10.94,120.1,43.29,493.2,507.6,76.3
45039000,-0.40,10.94,119.6,43.47,493.2,507.5,76.4
45040500,-0.39,10.95,117.7,44.15,493.6,507.5,76.6
45042000,-0.40,10.91,119.9,43.58,494.6,508.9,76.4
45043500,-0.40,10.95,118.6,43.88,493.6,507.7,76.5
45045000,-0.39,10.91,119.0,44.02,495.4,509.5,76.5
45046500,-0.40,10.94,118.6,43.91,493.9,508.0,76.5
45048000,-0.39,10.92,118.8,44.01,494.9,509.0,76.5
45049500,-0.40,10.92,120.1,43.46,494.1,508.5,76.3
45051000,-0.40,10.94,118.8,43.85,493.9,508.0,76.5
45052500,-0.40,10.92,121.3,42.95,493.3,508.0,76.2
45054000,-0.40,10.89,119.9,43.80,495.9,510.2,76.4
45055500,-0.40,10.91,121.7,42.94,494.0,508.8,76.2
45057000,-0.40,10.91,119.8,43.64,494.6,508.9,76.4
45058500,-0.39,10.92,118.8,44.01,495.0,509.0,76.5
45060000,-0.40,10.85,122.2,43.20,496.6,511.4,76.2
45061500,-0.41,10.88,122.6,42.78,494.8,509.8,76.1
45063000,-0.40,10.84,120.8,43.84,497.8,512.2,76.4
45064500,-0.40,10.87,120.8,43.61,496.4,510.9,76.3
45066000,-0.39,10.84,120.4,44.00,498.0,512.4,76.4
45067500,-0.39,10.87,119.8,43.99,496.8,511.0,76.4
45069000,-0.40,10.86,120.6,43.83,497.3,511.7,76.4
45070500,-0.40,10.86,120.5,43.76,496.8,511.3,76.4
45072000,-0.39,10.83,120.4,44.13,498.9,513.2,76.4
45073500,-0.40,10.85,120.7,43.85,497.7,512.1,76.4
45075000,-0.40,10.85,122.3,43.16,496.6,511.4,76.2
45076500,-0.40,10.83,122.1,43.42,497.8,512.6,76.2
45078000,-0.40,10.84,121.3,43.64,497.7,512.3,76.3
45079500,-0.39,10.77,121.2,44.28,501.2,515.6,76.4
45081000,-0.40,10.79,121.5,43.96,500.0,514.6,76.3
45082500,-0.39,10.80,121.3,43.99,499.8,514.3,76.4
45084000,-0.40,10.81,121.4,43.84,499.0,513.6,76.3
45085500,-0.39,10.85,119.8,44.22,498.2,512.4,76.5
45087000,-0.40,10.80,122.8,43.43,499.3,514.1,76.2
45088500,-0.40,10.78,121.9,43.91,500.5,515.1,76.3
45090000,-0.40,10.82,121.2,43.83,498.6,513.2,76.3
45091500,-0.39,10.76,122.0,44.05,501.5,516.1,76.3
45093000,-0.40,10.80,123.0,43.34,499.0,513.9,76.2
45094500,-0.40,10.80,121.3,43.96,499.6,514.1,76.4
45096000,-0.39,10.77,119.7,44.94,502.3,516.3,76.6
45097500,-0.39,10.73,121.4,44.56,503.4,517.8,76.4
45099000,-0.39,10.77,121.5,44.15,501.1,515.7,76.4
45100500,-0.39,10.77,121.3,44.25,501.3,515.8,76.4
45102000,-0.39,10.73,122.5,44.15,503.0,517.7,76.3
45103500,-0.39,10.74,121.7,44.38,502.9,517.4,76.4
45105000,-0.39,10.78,120.8,44.33,500.8,515.2,76.4
45106500,-0.39,10.73,120.7,44.82,503.5,517.8,76.5
45108000,-0.40,10.73,123.4,43.76,502.4,517.3,76.2
45109500,-0.39,10.73,121.8,44.44,503.4,517.9,76.4
45111000,-0.39,10.75,121.7,44.32,502.4,517.0,76.4
45112500,-0.39,10.71,122.9,44.12,503.6,518.4,76.3
45114000,-0.39,10.71,122.1,44.43,504.0,518.6,76.4
45115500,-0.39,10.72,121.6,44.56,503.8,518.2,76.4
45117000,-0.39,10.69,120.9,45.08,505.5,519.8,76.5
45118500,-0.39,10.73,121.4,44.59,503.6,518.0,76.4
45120000,-0.39,10.70,122.8,44.32,504.6,519.3,76.3
45121500,-0.39,10.66,124.1,44.08,505.6,520.6,76.2
45123000,-0.39,10.72,122.4,44.24,503.4,518.1,76.3
45124500,-0.39,10.69,123.7,44.01,504.6,519.5,76.2
45126000,-0.39,10.66,123.9,44.14,505.7,520.6,76.2
45127500,-0.40,10.65,125.0,43.84,506.0,521.2,76.1
45129000,-0.39,10.61,124.5,44.37,508.4,523.4,76.2
45130500,-0.39,10.67,122.1,44.80,506.2,520.8,76.4
45132000,-0.39,10.65,123.1,44.59,507.0,521.7,76.3
45133500,-0.39,10.63,123.3,44.69,508.0,522.8,76.4
45135000,-0.39,10.71,121.4,44.72,504.4,518.8,76.5
45136500,-0.39,10.62,124.7,44.22,507.8,522.9,76.2
45138000,-0.40,10.60,125.8,43.97,508.3,523.6,76.1
45139500,-0.39,10.62,122.4,45.11,508.6,523.1,76.5
45141000,-0.39,10.65,123.1,44.57,506.7,521.5,76.3
45142500,-0.39,10.61,124.2,44.45,508.2,523.2,76.3
45144000,-0.38,10.65,121.8,45.13,507.7,522.1,76.5
45145500,-0.39,10.61,123.5,44.81,508.9,523.7,76.4
45147000,-0.39,10.65,122.8,44.74,507.1,521.8,76.4
45148500,-0.39,10.59,124.8,44.40,509.1,524.2,76.2
45150000,-0.39,10.60,123.9,44.67,508.9,523.8,76.3
45151500,-0.39,10.59,124.5,44.58,509.5,524.5,76.3
45153000,-0.39,10.55,124.8,44.81,511.6,526.6,76.3
45154500,-0.38,10.62,121.1,45.62,509.2,523.4,76.6
45156000,-0.39,10.59,123.4,45.02,510.0,524.7,76.4
45157500,-0.39,10.56,123.9,45.03,511.1,525.9,76.4
45159000,-0.39,10.59,123.6,44.89,509.7,524.5,76.4
45160500,-0.39,10.54,124.8,44.83,511.8,526.8,76.3
45162000,-0.39,10.56,124.2,44.93,511.2,526.0,76.3
45163500,-0.39,10.54,124.3,45.09,512.3,527.2,76.4
45165000,-0.39,10.61,124.3,44.48,508.6,523.5,76.3
45166500,-0.39,10.54,124.8,44.83,511.7,526.7,76.3
45168000,-0.39,10.54,125.2,44.73,511.8,526.9,76.3
45169500,-0.38,10.56,123.7,45.17,511.5,526.2,76.4
45171000,-0.39,10.53,125.9,44.49,511.7,527.0,76.2
45172500,-0.39,10.57,123.5,45.10,510.8,525.5,76.4
45174000,-0.39,10.52,125.2,44.89,512.9,528.0,76.3
45175500,-0.39,10.55,125.6,44.51,511.2,526.4,76.2
