Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.33,12.21,80.9,52.95,453.1,460.3,79.9
45001500,-0.33,12.18,81.5,52.88,454.3,461.5,79.8
45003000,-0.32,12.17,80.1,53.91,455.0,462.0,80.0
45004500,-0.32,12.16,80.5,53.71,455.4,462.5,80.0
45006000,-0.32,12.21,79.5,54.03,453.9,460.8,80.1
45007500,-0.33,12.19,80.7,53.30,454.1,461.2,79.9
45009000,-0.32,12.18,80.0,53.89,454.6,461.5,80.0
45010500,-0.32,12.18,79.6,54.16,454.8,461.7,80.1
45012000,-0.32,12.19,79.8,53.95,454.4,461.3,80.0
45013500,-0.32,12.14,79.9,54.35,456.4,463.3,80.1
45015000,-0.33,12.14,82.0,52.88,455.7,463.0,79.8
45016500,-0.32,12.13,79.6,54.65,456.9,463.8,80.1
45018000,-0.32,12.16,80.3,53.89,455.5,462.6,80.0
45019500,-0.32,12.14,80.6,53.87,456.2,463.3,80.0
45021000,-0.32,12.11,80.4,54.24,457.2,464.2,80.0
45022500,-0.32,12.10,81.5,53.60,457.5,464.7,79.9
45024000,-0.32,12.09,80.5,54.36,458.1,465.1,80.0
45025500,-0.33,12.11,81.9,53.25,457.0,464.3,79.8
45027000,-0.32,12.12,80.9,53.76,456.7,463.8,80.0
45028500,-0.32,12.09,81.0,53.96,457.8,465.0,80.0
45030000,-0.33,12.06,82.3,53.37,458.7,466.0,79.8
45031500,-0.32,12.07,81.1,54.07,458.6,465.7,80.0
45033000,-0.33,12.08,81.9,53.44,457.9,465.2,79.9
45034500,-0.31,12.08,79.0,55.49,458.9,465.7,80.2
45036000,-0.32,12.09,80.1,54.69,458.4,465.4,80.1
45037500,-0.32,12.11,80.3,54.29,457.4,464.4,80.0
45039000,-0.33,12.09,82.0,53.28,457.5,464.8,79.8
45040500,-0.32,12.06,80.6,54.57,459.3,466.3,80.0
45042000,-0.32,12.09,80.5,54.39,458.3,465.3,80.0
45043500,-0.32,12.06,81.0,54.27,459.2,466.3,80.0
45045000,-0.32,12.08,80.1,54.75,458.6,465.6,80.1
45046500,-0.32,12.06,80.7,54.49,459.2,466.3,80.0
45048000,-0.32,12.05,82.2,53.52,459.1,466.4,79.8
45049500,-0.32,12.01,80.6,55.04,461.3,468.3,80.1
45051000,-0.32,12.05,81.3,54.20,459.5,466.7,80.0
45052500,-0.32,12.05,80.9,54.44,459.7,466.8,80.0
45054000,-0.32,12.03,81.4,54.24,460.1,467.3,80.0
45055500,-0.32,12.00,81.0,54.77,461.5,468.5,80.0
45057000,-0.32,12.02,81.7,54.21,460.8,467.9,79.9
45058500,-0.32,12.00,80.6,55.14,461.9,468.9,80.1
45060000,-0.32,11.98,82.2,54.15,462.0,469.3,79.9
45061500,-0.32,12.01,81.8,54.23,461.1,468.3,79.9
45063000,-0.32,12.01,81.4,54.53,461.3,468.4,80.0
45064500,-0.32,11.98,82.5,53.91,461.8,469.1,79.9
45066000,-0.31,12.00,79.7,55.84,462.2,469.0,80.2
45067500,-0.32,11.99,81.6,54.55,462.0,469.1,80.0
45069000,-0.32,11.99,82.1,54.15,461.5,468.8,79.9
45070500,-0.32,11.98,81.4,54.79,462.4,469.5,80.0
45072000,-0.32,12.00,80.7,55.01,461.6,468.6,80.1
45073500,-0.32,12.00,81.4,54.56,461.4,468.6,80.0
45075000,-0.32,11.98,80.9,55.09,462.4,469.4,80.1
45076500,-0.32,11.97,81.9,54.48,462.5,469.7,80.0
45078000,-0.32,11.97,82.9,53.79,462.2,469.6,79.8
45079500,-0.32,11.93,83.1,54.07,464.0,471.4,79.8
45081000,-0.32,11.94,81.4,55.11,464.0,471.1,80.0
45082500,-0.32,11.92,81.8,54.98,464.6,471.7,80.0
45084000,-0.32,11.96,82.5,54.17,462.8,470.1,79.9
45085500,-0.32,11.95,81.9,54.68,463.6,470.7,80.0
45087000,-0.32,11.94,81.7,54.95,464.1,471.2,80.0
45088500,-0.32,11.92,84.0,53.47,463.9,471.5,79.7
45090000,-0.31,11.94,80.4,55.86,464.4,471.3,80.2
45091500,-0.32,11.93,82.8,54.21,463.9,471.3,79.9
45093000,-0.32,11.94,81.9,54.75,463.7,470.9,80.0
45094500,-0.32,11.94,82.4,54.42,463.8,471.0,79.9
45096000,-0.31,11.91,81.6,55.29,465.2,472.3,80.1
45097500,-0.31,11.89,81.1,55.76,466.0,473.1,80.1
45099000,-0.32,11.91,82.1,54.90,465.0,472.2,80.0
45100500,-0.31,11.88,81.9,55.34,466.3,473.4,80.0
45102000,-0.31,11.84,82.6,55.19,467.6,474.8,80.0
45103500,-0.32,11.89,83.9,53.85,465.1,472.6,79.8
45105000,-0.32,11.85,83.5,54.51,467.0,474.4,79.9
45106500,-0.32,11.88,82.8,54.73,466.2,473.5,79.9
45108000,-0.32,11.87,83.3,54.46,466.3,473.7,79.9
45109500,-0.32,11.89,82.0,55.15,465.8,473.0,80.0
45111000,-0.32,11.84,82.8,55.03,467.6,474.8,80.0
