Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.50,11.72,127.4,34.92,451.4,469.1,74.2
45001500,-0.50,11.76,126.8,34.86,450.1,467.6,74.3
45003000,-0.49,11.71,126.8,35.18,452.4,469.9,74.3
45004500,-0.49,11.73,126.1,35.29,451.9,469.2,74.4
45006000,-0.49,11.71,126.8,35.20,452.5,469.9,74.3
45007500,-0.49,11.72,126.0,35.36,452.3,469.5,74.4
45009000,-0.49,11.74,125.2,35.52,452.0,469.0,74.5
45010500,-0.50,11.76,126.6,34.91,450.2,467.7,74.3
45012000,-0.49,11.72,126.2,35.34,452.5,469.7,74.4
45013500,-0.49,11.73,125.0,35.61,452.4,469.3,74.5
45015000,-0.49,11.73,125.9,35.37,452.3,469.5,74.4
45016500,-0.49,11.72,126.7,35.14,451.9,469.3,74.3
45018000,-0.49,11.70,126.2,35.44,453.1,470.3,74.4
45019500,-0.49,11.68,126.7,35.42,453.8,471.1,74.4
45021000,-0.49,11.72,125.4,35.59,452.9,469.9,74.5
45022500,-0.49,11.68,126.5,35.50,454.1,471.4,74.4
45024000,-0.49,11.67,127.4,35.21,453.7,471.2,74.3
45025500,-0.49,11.65,126.8,35.60,455.4,472.7,74.4
45027000,-0.49,11.62,128.4,35.28,455.6,473.4,74.3
45028500,-0.49,11.63,126.8,35.70,456.0,473.3,74.5
45030000,-0.49,11.66,128.0,35.11,453.9,471.6,74.2
45031500,-0.49,11.67,126.3,35.62,454.6,471.8,74.5
45033000,-0.49,11.65,127.5,35.35,454.7,472.3,74.3
45034500,-0.49,11.66,126.8,35.53,454.8,472.2,74.4
45036000,-0.48,11.62,126.2,35.97,456.8,473.9,74.6
45037500,-0.49,11.63,128.0,35.34,455.4,473.1,74.3
45039000,-0.49,11.65,126.6,35.67,455.4,472.7,74.5
45040500,-0.48,11.62,125.5,36.20,457.2,474.1,74.7
45042000,-0.49,11.63,127.9,35.38,455.6,473.2,74.3
45043500,-0.49,11.62,127.9,35.44,456.1,473.7,74.3
45045000,-0.49,11.59,128.1,35.59,457.3,474.9,74.4
45046500,-0.49,11.64,126.9,35.61,455.6,472.9,74.4
45048000,-0.49,11.56,128.2,35.69,458.3,475.9,74.4
45049500,-0.49,11.63,127.1,35.61,455.8,473.2,74.4
45051000,-0.49,11.60,127.2,35.76,457.1,474.5,74.4
45052500,-0.48,11.58,127.3,35.85,457.9,475.3,74.5
45054000,-0.49,11.54,128.6,35.74,459.2,476.9,74.4
45055500,-0.49,11.59,127.9,35.61,457.2,474.7,74.4
45057000,-0.49,11.56,129.9,35.17,457.4,475.5,74.1
45058500,-0.49,11.58,128.4,35.56,457.6,475.3,74.3
45060000,-0.49,11.57,128.0,35.72,458.2,475.8,74.4
45061500,-0.49,11.55,128.1,35.82,458.9,476.5,74.4
45063000,-0.49,11.52,129.1,35.69,459.8,477.6,74.3
45064500,-0.49,11.56,128.5,35.65,458.5,476.2,74.3
45066000,-0.49,11.53,129.0,35.68,459.6,477.4,74.3
45067500,-0.48,11.52,128.2,35.98,460.3,477.8,74.4
45069000,-0.49,11.54,128.3,35.82,459.4,477.0,74.4
45070500,-0.49,11.53,129.3,35.57,459.3,477.1,74.3
45072000,-0.49,11.51,130.1,35.44,459.7,477.8,74.2
45073500,-0.49,11.55,130.0,35.24,458.1,476.1,74.2
45075000,-0.49,11.48,129.8,35.71,461.1,479.0,74.3
45076500,-0.49,11.48,129.8,35.77,461.5,479.4,74.3
45078000,-0.49,11.50,129.8,35.61,460.4,478.4,74.3
45079500,-0.48,11.51,128.8,35.90,460.7,478.3,74.4
45081000,-0.49,11.45,130.3,35.76,462.3,480.3,74.3
45082500,-0.49,11.48,130.0,35.69,461.3,479.3,74.3
45084000,-0.49,11.49,130.3,35.52,460.5,478.6,74.2
45085500,-0.49,11.49,129.5,35.81,461.3,479.1,74.3
45087000,-0.49,11.46,130.3,35.72,461.9,480.0,74.2
45088500,-0.49,11.50,129.9,35.57,460.2,478.2,74.2
45090000,-0.48,11.50,128.9,35.92,461.0,478.7,74.4
45091500,-0.49,11.47,130.0,35.77,461.8,479.7,74.3
45093000,-0.48,11.49,128.5,36.08,461.6,479.2,74.4
45094500,-0.48,11.41,130.6,35.95,464.0,482.1,74.3
45096000,-0.48,11.48,129.2,35.93,461.7,479.5,74.4
45097500,-0.48,11.48,129.3,35.87,461.4,479.2,74.3
45099000,-0.48,11.43,130.6,35.87,463.4,481.5,74.3
45100500,-0.49,11.44,130.5,35.80,462.9,481.0,74.3
45102000,-0.49,11.45,131.0,35.58,462.2,480.4,74.2
45103500,-0.48,11.45,129.2,36.11,462.9,480.6,74.4
45105000,-0.48,11.41,130.6,35.98,464.2,482.2,74.3
45106500,-0.48,11.42,130.7,35.87,463.7,481.8,74.3
45108000,-0.48,11.41,129.4,36.35,464.9,482.6,74.4
45109500,-0.48,11.38,130.6,36.15,465.5,483.4,74.3
45111000,-0.48,11.44,129.4,36.18,463.6,481.3,74.4
45112500,-0.48,11.38,130.2,36.27,465.7,483.5,74.4
45114000,-0.48,11.46,127.8,36.55,463.6,480.9,74.6
45115500,-0.48,11.38,131.1,36.01,465.4,483.6,74.3
