Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.36,10.71,113.3,48.28,508.2,520.7,77.4
45001500,-0.37,10.74,115.3,47.07,505.7,518.7,77.2
45003000,-0.36,10.73,114.0,47.82,507.1,519.7,77.3
45004500,-0.36,10.73,114.2,47.74,507.0,519.7,77.3
45006000,-0.36,10.69,115.2,47.66,508.8,521.7,77.2
45007500,-0.36,10.73,112.3,48.60,507.8,520.0,77.5
45009000,-0.36,10.72,113.7,47.98,507.5,520.1,77.4
45010500,-0.36,10.70,114.2,47.96,508.4,521.1,77.3
45012000,-0.36,10.72,112.7,48.53,508.3,520.6,77.5
45013500,-0.37,10.74,114.4,47.51,506.3,519.1,77.3
45015000,-0.36,10.71,113.3,48.32,508.4,520.8,77.4
45016500,-0.36,10.72,114.5,47.64,507.1,519.9,77.3
45018000,-0.36,10.69,113.9,48.24,509.3,521.8,77.4
45019500,-0.36,10.69,113.2,48.53,509.3,521.8,77.5
45021000,-0.36,10.65,115.6,47.79,510.4,523.4,77.2
45022500,-0.36,10.72,113.6,48.05,507.5,520.1,77.4
45024000,-0.36,10.68,114.5,48.02,509.3,522.0,77.3
45025500,-0.35,10.64,112.8,49.24,512.5,524.7,77.6
45027000,-0.35,10.67,112.5,49.03,510.7,523.0,77.6
45028500,-0.36,10.65,115.1,48.08,510.9,523.8,77.3
45030000,-0.37,10.68,115.6,47.58,509.1,522.1,77.2
45031500,-0.36,10.64,115.2,48.08,511.2,524.1,77.3
45033000,-0.36,10.64,115.8,47.77,510.8,523.8,77.2
45034500,-0.36,10.65,115.2,48.01,510.8,523.7,77.3
45036000,-0.36,10.66,114.2,48.34,510.4,523.0,77.4
45037500,-0.36,10.64,115.7,47.90,511.2,524.2,77.2
45039000,-0.36,10.62,115.3,48.25,512.4,525.3,77.3
45040500,-0.36,10.64,114.4,48.47,511.7,524.4,77.4
45042000,-0.36,10.65,114.0,48.50,511.0,523.6,77.4
45043500,-0.36,10.62,115.1,48.30,512.2,525.0,77.3
45045000,-0.35,10.61,113.6,49.11,513.5,525.9,77.5
45046500,-0.36,10.60,115.4,48.36,513.2,526.1,77.3
45048000,-0.36,10.59,115.7,48.30,513.5,526.3,77.3
45049500,-0.36,10.60,116.6,47.83,512.8,525.9,77.2
45051000,-0.37,10.64,116.9,47.26,510.2,523.4,77.1
45052500,-0.36,10.60,115.2,48.48,513.4,526.2,77.4
45054000,-0.36,10.58,116.9,47.88,513.6,526.7,77.2
45055500,-0.35,10.60,113.8,49.11,514.0,526.5,77.5
45057000,-0.36,10.56,115.3,48.79,515.4,528.2,77.4
45058500,-0.36,10.58,116.0,48.31,514.2,527.1,77.3
45060000,-0.35,10.58,114.1,49.22,515.1,527.6,77.5
45061500,-0.36,10.55,116.3,48.44,515.5,528.4,77.3
45063000,-0.36,10.56,115.6,48.63,515.2,528.0,77.3
45064500,-0.36,10.54,115.5,48.85,516.2,529.0,77.4
45066000,-0.36,10.56,115.4,48.74,515.2,528.0,77.4
45067500,-0.36,10.54,116.0,48.72,516.4,529.2,77.3
45069000,-0.36,10.50,117.0,48.55,517.7,530.8,77.3
45070500,-0.35,10.55,114.7,49.21,516.4,528.9,77.5
45072000,-0.36,10.54,116.6,48.39,515.8,528.8,77.3
45073500,-0.36,10.53,116.2,48.69,516.7,529.6,77.3
45075000,-0.36,10.53,115.6,48.91,516.7,529.5,77.4
45076500,-0.35,10.54,115.1,49.06,516.6,529.2,77.4
45078000,-0.35,10.54,114.8,49.21,516.7,529.3,77.5
45079500,-0.35,10.51,115.0,49.45,518.4,531.0,77.5
45081000,-0.35,10.46,116.6,49.15,520.2,533.1,77.4
45082500,-0.36,10.47,117.5,48.64,519.2,532.3,77.2
45084000,-0.35,10.53,114.6,49.43,517.5,530.0,77.5
45085500,-0.35,10.50,116.3,48.96,518.4,531.3,77.4
45087000,-0.35,10.47,116.3,49.25,520.1,533.0,77.4
45088500,-0.35,10.46,116.8,49.08,520.3,533.3,77.3
45090000,-0.35,10.45,116.3,49.41,520.9,533.7,77.4
45091500,-0.35,10.51,116.0,48.99,517.9,530.7,77.4
45093000,-0.34,10.45,114.3,50.37,522.0,534.4,77.6
45094500,-0.36,10.42,118.5,48.69,521.5,534.8,77.2
45096000,-0.36,10.42,118.7,48.59,521.4,534.8,77.2
45097500,-0.35,10.42,115.4,50.17,523.2,535.7,77.6
45099000,-0.35,10.44,116.2,49.54,521.5,534.3,77.4
45100500,-0.35,10.40,117.7,49.28,523.2,536.3,77.3
45102000,-0.36,10.46,117.3,48.91,520.2,533.3,77.3
45103500,-0.35,10.42,116.5,49.62,522.5,535.4,77.4
45105000,-0.35,10.37,118.3,49.30,524.6,537.8,77.3
45106500,-0.35,10.41,117.7,49.16,522.6,535.7,77.3
45108000,-0.35,10.41,117.5,49.25,522.8,535.8,77.3
45109500,-0.35,10.42,116.2,49.77,522.8,535.5,77.5
45111000,-0.35,10.40,117.1,49.52,523.3,536.3,77.4
45112500,-0.35,10.36,117.4,49.77,525.3,538.3,77.4
45114000,-0.35,10.39,118.2,49.14,523.5,536.7,77.3
45115500,-0.35,10.41,116.5,49.72,523.2,536.0,77.4
45117000,-0.35,10.35,118.8,49.29,525.7,538.9,77.3
45118500,-0.35,10.39,117.8,49.30,523.6,536.7,77.3
45120000,-0.36,10.40,118.9,48.71,522.6,536.0,77.2
45121500,-0.35,10.36,117.4,49.78,525.4,538.4,77.4
45123000,-0.35,10.37,118.3,49.29,524.6,537.8,77.3
45124500,-0.35,10.37,118.8,49.03,524.3,537.6,77.2
45126000,-0.34,10.36,116.1,50.38,526.0,538.7,77.5
45127500,-0.35,10.39,117.2,49.60,524.1,537.0,77.4
45129000,-0.35,10.34,117.8,49.85,526.7,539.7,77.4
45130500,-0.35,10.34,119.3,49.18,526.0,539.3,77.2
45132000,-0.35,10.33,118.2,49.69,526.6,539.8,77.3
45133500,-0.35,10.32,118.4,49.81,527.6,540.7,77.4
45135000,-0.35,10.29,119.0,49.77,528.9,542.1,77.3
45136500,-0.35,10.30,118.2,50.01,528.5,541.6,77.4
45138000,-0.35,10.34,117.1,50.11,526.7,539.5,77.5
45139500,-0.34,10.35,115.0,51.04,527.1,539.5,77.7
45141000,-0.35,10.32,118.7,49.58,527.1,540.3,77.3
45142500,-0.35,10.30,117.5,50.36,528.9,541.8,77.5
45144000,-0.35,10.33,118.8,49.43,526.4,539.6,77.3
45145500,-0.35,10.30,118.5,49.95,528.6,541.8,77.4
45147000,-0.35,10.30,119.0,49.68,528.3,541.6,77.3
45148500,-0.34,10.28,117.2,50.74,530.4,543.2,77.5
45150000,-0.35,10.30,119.4,49.48,528.1,541.4,77.3
45151500,-0.35,10.28,118.5,50.11,529.6,542.7,77.4
