Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.27,11.65,74.5,63.66,478.7,484.5,81.2
45001500,-0.27,11.65,72.5,65.53,479.4,484.9,81.4
45003000,-0.26,11.57,71.2,67.65,483.0,488.2,81.6
45004500,-0.27,11.63,73.6,64.72,480.0,485.6,81.3
45006000,-0.27,11.63,73.7,64.60,479.7,485.3,81.3
45007500,-0.26,11.59,70.7,67.90,482.3,487.4,81.7
45009000,-0.26,11.59,72.6,66.11,482.0,487.4,81.4
45010500,-0.27,11.58,74.0,64.92,481.9,487.5,81.3
45012000,-0.26,11.60,72.3,66.16,481.3,486.7,81.5
45013500,-0.27,11.58,74.8,64.18,481.7,487.4,81.2
45015000,-0.27,11.59,73.3,65.42,481.6,487.1,81.3
45016500,-0.27,11.55,73.8,65.38,483.2,488.8,81.3
45018000,-0.27,11.57,73.7,65.27,482.4,488.0,81.3
45019500,-0.26,11.55,73.1,65.98,483.2,488.7,81.4
45021000,-0.27,11.55,74.8,64.51,483.0,488.7,81.2
45022500,-0.27,11.55,74.0,65.30,483.3,488.9,81.3
45024000,-0.26,11.58,73.0,65.79,482.0,487.5,81.4
45025500,-0.26,11.52,73.1,66.40,484.8,490.2,81.4
45027000,-0.26,11.54,73.0,66.29,484.0,489.5,81.4
45028500,-0.27,11.50,75.9,64.13,484.9,490.8,81.1
45030000,-0.26,11.53,72.2,67.12,484.5,489.8,81.5
45031500,-0.27,11.51,74.6,65.15,484.8,490.5,81.3
45033000,-0.27,11.56,74.6,64.55,482.4,488.1,81.2
45034500,-0.27,11.50,75.1,64.79,485.1,490.9,81.2
45036000,-0.26,11.52,73.9,65.63,484.5,490.1,81.3
45037500,-0.26,11.49,74.0,65.92,485.8,491.4,81.3
45039000,-0.27,11.51,74.6,65.10,484.6,490.3,81.2
45040500,-0.27,11.51,74.3,65.43,485.0,490.7,81.3
45042000,-0.26,11.51,72.8,66.77,485.2,490.6,81.5
45043500,-0.26,11.46,73.0,67.17,487.3,492.8,81.5
45045000,-0.26,11.46,74.4,65.89,486.9,492.6,81.3
45046500,-0.27,11.48,74.7,65.39,485.9,491.6,81.3
45048000,-0.26,11.51,72.8,66.87,485.5,491.0,81.5
45049500,-0.26,11.45,74.1,66.35,487.7,493.3,81.4
45051000,-0.26,11.49,73.2,66.69,486.0,491.4,81.4
45052500,-0.27,11.41,76.3,64.79,488.8,494.7,81.1
45054000,-0.27,11.45,75.7,64.84,487.1,492.9,81.2
45055500,-0.27,11.45,76.0,64.59,487.1,493.0,81.1
45057000,-0.27,11.48,74.8,65.38,486.2,491.9,81.3
45058500,-0.26,11.43,75.0,65.63,488.0,493.7,81.3
45060000,-0.26,11.46,72.9,67.26,487.4,492.8,81.5
45061500,-0.26,11.41,74.2,66.69,489.2,494.8,81.4
45063000,-0.27,11.46,75.0,65.40,486.9,492.6,81.2
45064500,-0.26,11.39,75.1,66.08,489.8,495.5,81.3
45066000,-0.26,11.41,74.0,66.87,489.3,494.8,81.4
45067500,-0.26,11.41,74.1,66.85,489.6,495.2,81.4
45069000,-0.26,11.39,74.6,66.55,490.0,495.7,81.3
45070500,-0.26,11.37,75.3,66.13,490.7,496.4,81.3
45072000,-0.26,11.41,74.9,66.05,489.2,494.9,81.3
45073500,-0.26,11.38,73.1,68.06,491.0,496.5,81.5
45075000,-0.26,11.44,74.5,66.11,488.0,493.7,81.3
45076500,-0.26,11.38,74.8,66.54,490.7,496.4,81.3
45078000,-0.26,11.40,73.9,67.10,489.8,495.4,81.4
45079500,-0.26,11.40,73.8,67.21,489.9,495.4,81.4
45081000,-0.26,11.35,73.6,68.06,492.4,497.9,81.5
45082500,-0.26,11.34,75.9,65.95,491.9,497.7,81.2
45084000,-0.26,11.39,74.1,67.02,490.2,495.7,81.4
45085500,-0.26,11.37,74.9,66.58,491.1,496.8,81.3
45087000,-0.26,11.33,75.7,66.29,492.7,498.4,81.3
45088500,-0.26,11.33,74.3,67.58,493.2,498.7,81.4
45090000,-0.26,11.36,75.2,66.32,491.2,496.9,81.3
45091500,-0.26,11.34,75.1,66.70,492.4,498.1,81.3
45093000,-0.26,11.32,74.3,67.67,493.5,499.1,81.4
45094500,-0.26,11.34,74.8,66.93,492.3,497.9,81.4
45096000,-0.26,11.32,76.2,65.92,492.7,498.5,81.2
45097500,-0.26,11.33,75.7,66.23,492.4,498.1,81.3
