Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.17,10.75,55.0,102.50,525.6,528.5,84.0
45001500,-0.17,10.70,56.1,101.51,528.2,531.2,83.9
45003000,-0.16,10.72,52.2,108.74,527.6,530.2,84.4
45004500,-0.17,10.71,54.2,104.80,527.7,530.5,84.1
45006000,-0.17,10.71,56.5,100.39,527.3,530.3,83.9
45007500,-0.17,10.74,54.2,104.19,526.3,529.1,84.1
45009000,-0.17,10.73,54.2,104.33,526.7,529.5,84.1
45010500,-0.16,10.67,54.1,105.87,530.1,532.8,84.2
45012000,-0.17,10.71,55.8,101.85,527.7,530.6,84.0
45013500,-0.16,10.69,53.2,107.25,529.2,531.9,84.3
45015000,-0.16,10.68,53.4,107.06,529.5,532.1,84.2
45016500,-0.17,10.66,55.3,103.70,530.3,533.2,84.0
45018000,-0.17,10.67,55.8,102.50,529.7,532.6,84.0
45019500,-0.17,10.65,56.3,101.97,530.5,533.5,83.9
45021000,-0.17,10.63,55.2,104.39,531.8,534.6,84.1
45022500,-0.16,10.64,54.0,106.55,531.5,534.2,84.2
45024000,-0.16,10.63,53.1,108.67,532.1,534.8,84.3
45025500,-0.16,10.66,54.2,105.93,530.5,533.3,84.2
45027000,-0.17,10.67,54.5,105.04,530.0,532.8,84.1
45028500,-0.16,10.63,54.5,105.84,532.0,534.8,84.1
45030000,-0.16,10.65,52.8,108.97,531.4,534.1,84.3
45031500,-0.17,10.59,56.7,102.41,533.4,536.4,83.9
45033000,-0.16,10.61,54.7,105.94,533.2,536.0,84.1
45034500,-0.16,10.62,54.1,106.73,532.3,535.1,84.2
45036000,-0.17,10.60,55.3,104.87,533.3,536.2,84.1
45037500,-0.16,10.58,55.0,105.77,534.2,537.0,84.1
45039000,-0.16,10.56,54.0,108.27,535.7,538.4,84.2
45040500,-0.16,10.62,53.4,108.32,532.6,535.3,84.3
45042000,-0.17,10.60,55.2,105.05,533.3,536.2,84.1
45043500,-0.16,10.57,53.0,110.08,535.4,538.1,84.3
45045000,-0.16,10.60,53.8,107.82,533.7,536.4,84.2
45046500,-0.16,10.60,54.3,106.91,533.7,536.4,84.2
45048000,-0.16,10.57,53.9,108.16,534.9,537.6,84.2
45049500,-0.16,10.57,53.8,108.55,535.4,538.1,84.3
45051000,-0.16,10.56,55.2,105.75,535.3,538.1,84.1
45052500,-0.16,10.59,54.1,107.61,534.3,537.0,84.2
45054000,-0.16,10.56,53.9,108.54,535.8,538.5,84.3
45055500,-0.16,10.58,54.3,107.22,534.7,537.5,84.2
45057000,-0.16,10.54,55.4,105.98,536.6,539.4,84.1
45058500,-0.17,10.56,55.9,104.47,535.2,538.1,84.0
45060000,-0.16,10.54,54.0,108.80,536.9,539.6,84.3
45061500,-0.16,10.55,54.0,108.38,536.0,538.7,84.2
45063000,-0.17,10.52,56.2,104.73,537.3,540.3,84.0
45064500,-0.16,10.53,55.6,105.69,536.7,539.6,84.1
45066000,-0.17,10.49,56.4,105.01,539.0,541.9,84.0
45067500,-0.16,10.53,54.5,107.74,537.0,539.7,84.2
45069000,-0.16,10.48,54.1,109.73,539.9,542.6,84.3
45070500,-0.16,10.50,55.5,106.40,538.3,541.1,84.1
45072000,-0.16,10.47,54.7,108.74,540.1,542.9,84.2
45073500,-0.16,10.49,56.2,105.47,539.0,541.9,84.1
45075000,-0.16,10.49,55.2,107.39,539.1,541.9,84.2
