Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
45000000,-0.41,13.13,86.3,42.56,416.9,425.8,78.3
45001500,-0.41,13.12,87.4,42.03,416.8,425.9,78.2
45003000,-0.41,13.08,87.5,42.23,417.9,427.0,78.2
45004500,-0.41,13.11,87.5,42.04,417.1,426.2,78.1
45006000,-0.41,13.09,87.0,42.44,417.8,426.7,78.2
45007500,-0.41,13.08,88.1,41.96,417.9,427.1,78.1
45009000,-0.41,13.13,86.6,42.43,416.9,425.8,78.3
45010500,-0.41,13.12,87.2,42.16,416.9,425.9,78.2
45012000,-0.41,13.10,86.5,42.67,417.9,426.8,78.3
45013500,-0.41,13.08,86.8,42.63,418.5,427.4,78.3
45015000,-0.41,13.04,88.1,42.19,419.1,428.2,78.1
45016500,-0.40,13.05,86.0,43.29,419.9,428.6,78.4
45018000,-0.41,13.01,88.5,42.19,420.2,429.4,78.1
45019500,-0.41,13.03,87.2,42.71,419.8,428.8,78.3
45021000,-0.41,13.06,87.2,42.50,418.8,427.8,78.2
45022500,-0.41,13.04,87.4,42.56,419.5,428.5,78.2
45024000,-0.41,13.07,87.7,42.22,418.4,427.5,78.2
45025500,-0.41,13.06,87.5,42.37,418.7,427.8,78.2
45027000,-0.42,13.01,89.3,41.83,419.9,429.3,78.0
45028500,-0.40,13.01,86.7,43.16,420.8,429.7,78.4
45030000,-0.41,13.00,87.5,42.81,421.0,430.0,78.3
45031500,-0.41,13.02,88.5,42.14,419.7,429.0,78.1
45033000,-0.41,13.02,87.5,42.67,420.2,429.2,78.2
45034500,-0.41,12.99,88.3,42.42,420.8,430.0,78.1
45036000,-0.41,13.05,87.0,42.70,419.3,428.2,78.3
45037500,-0.40,12.99,87.2,43.01,421.3,430.3,78.3
45039000,-0.40,12.98,87.5,42.93,421.6,430.6,78.3
45040500,-0.40,13.00,87.1,43.01,421.0,429.9,78.3
45042000,-0.41,12.98,88.0,42.67,421.5,430.6,78.2
45043500,-0.41,12.96,88.7,42.40,421.6,430.9,78.1
45045000,-0.41,12.95,89.7,41.98,421.7,431.1,78.0
45046500,-0.40,13.00,87.2,42.98,421.2,430.1,78.3
